,SPCD,DO_BH,HT_TOT,TT_DW_CRM
27784,694,11.6,72.3,826.45
39953,820,9.0,43.0,382.48
132308,261,3.8,22.3,31.81
49436,110,9.3,60.0,464.02
98674,806,8.2,57.9,501.35
42116,800,1.1,11.0,3.38
16245,621,15.2,80.0,1296.74
11796,110,3.5,18.0,27.97
65468,611,6.4,44.0,134.95
71766,370,3.0,22.0,31.76
49143,131,6.1,32.0,82.08
128136,131,7.6,53.6,254.76
107560,122,24.5,74.0,3567.79
57099,950,9.5,65.0,363.59
19025,111,6.0,54.0,170.43
43833,131,7.7,60.0,295.66
72668,491,1.1,13.0,2.23
107869,15,21.6,79.0,2331.97
124791,651,13.3,97.6,1331.32
108605,122,19.3,84.0,2320.27
108964,222,7.5,58.4,276.24
75064,999,1.6,18.0,5.12
30575,400,10.2,74.5,857.37
110962,742,32.7,98.5,7105.99
40055,131,12.6,68.0,932.83
15974,970,10.8,68.0,735.28
114477,7565,2.3,24.3,12.54
31168,202,7.6,43.0,233.32
119798,802,13.4,82.0,1586.47
15906,812,11.7,68.0,937.11
29567,822,26.6,95.8,6545.2
21538,132,11.1,58.2,658.54
72738,806,8.7,63.0,600.21
97424,950,19.9,86.0,1962.15
92709,94,15.0,65.4,1019.69
46259,611,1.7,24.0,5.34
3897,97,6.6,47.7,162.41
44479,111,5.1,38.0,70.56
111373,316,7.5,69.6,320.05
132904,833,10.4,90.0,1007.12
115132,131,7.3,54.1,235.32
111384,318,1.8,26.9,10.14
133850,97,6.8,22.9,141.77
88187,802,16.2,77.0,1787.98
72119,832,8.1,74.0,542.22
21921,121,17.5,64.5,2026.66
73232,132,5.9,49.0,158.72
128187,202,8.9,58.9,411.67
69418,132,12.3,72.0,979.64
81183,743,7.2,56.0,207.5
14010,400,3.0,36.0,31.11
122338,131,19.6,91.6,3031.03
84090,202,19.6,61.6,2325.45
70630,400,3.8,34.0,55.21
75275,950,5.8,61.0,147.72
96483,105,12.0,64.0,641.05
96000,94,4.4,37.7,49.12
19732,131,15.3,90.0,1813.23
72448,110,8.8,57.0,392.5
38783,43,9.8,42.0,273.94
135932,202,34.5,154.9,12360.56
123811,131,5.5,47.5,103.2
130091,107,6.0,48.0,167.89
104393,81,5.8,27.0,69.79
122624,131,6.6,40.1,132.95
76994,263,18.7,116.5,3530.17
94850,122,8.3,36.0,176.46
122558,131,16.8,69.0,1692.88
73946,132,8.0,33.0,201.13
128564,202,22.4,111.0,4161.28
32993,746,14.4,74.4,973.85
133559,975,12.5,88.6,1207.72
23523,222,11.4,82.4,807.65
39462,653,1.0,12.0,1.55
104109,15,8.5,44.7,233.14
37808,131,20.6,99.0,3609.47
93974,746,8.2,68.1,275.07
93181,125,7.7,67.3,289.25
6250,371,13.8,69.0,1710.62
63050,827,8.0,54.0,396.52
76442,263,10.5,62.4,631.13
134023,316,8.4,50.0,391.15
69116,832,7.3,45.0,265.49
102685,81,13.2,46.3,471.0
114461,6255,2.1,20.7,10.01
116153,313,4.4,56.1,78.41
132657,833,6.6,55.3,303.17
44478,111,5.9,37.0,102.85
17188,111,14.6,83.0,1729.44
54233,131,6.5,53.0,176.71
30547,837,12.5,80.0,1216.92
32339,372,2.9,37.7,34.23
59800,111,5.4,30.0,59.24
104745,15,7.3,71.0,265.87
93737,375,5.8,53.4,176.29
14041,611,16.2,91.0,1942.54
129603,202,6.7,36.0,135.09
56916,126,14.9,76.0,1517.22
108545,122,29.3,83.0,5708.88
68166,812,9.5,60.0,561.15
109221,202,17.8,103.5,2641.45
122067,125,8.0,56.9,252.32
16298,391,3.9,40.0,46.4
22858,835,10.7,61.9,798.42
33947,121,10.5,70.0,786.96
49176,131,8.1,41.0,220.38
65877,316,10.9,68.0,689.57
106425,122,17.6,83.6,1918.91
119471,316,7.0,52.8,239.62
38091,128,10.3,49.0,507.15
66149,131,6.2,59.0,178.89
51375,831,23.7,84.0,4580.67
32981,129,12.5,66.6,644.8
44222,111,13.1,79.0,1325.12
80683,316,7.5,54.5,260.05
115371,746,1.9,29.2,7.34
1820,131,11.9,79.0,962.35
76186,202,7.0,63.7,247.78
22363,330,10.8,73.0,559.68
62837,611,4.7,50.0,65.93
64785,812,13.1,53.0,907.97
80670,316,15.2,68.1,1352.46
107715,15,15.0,67.0,958.71
136932,131,10.1,76.6,669.1
1224,117,26.4,92.1,4084.54
133111,261,10.8,50.0,455.87
95226,125,3.9,39.4,34.9
7820,950,10.6,78.5,681.08
70435,611,10.9,81.0,811.57
79238,131,13.9,64.6,1083.05
8033,371,19.2,68.6,3231.44
77767,90,21.3,108.0,3417.37
78738,19,13.9,72.0,899.97
132460,621,15.7,113.5,2251.68
35093,111,9.2,66.0,540.6
101259,747,1.7,17.1,3.33
85885,202,5.2,29.0,61.61
34049,107,9.3,66.0,562.24
34132,121,14.7,69.0,1524.64
35156,111,10.4,69.0,726.57
53515,835,9.1,38.0,357.61
52477,831,8.6,59.0,462.55
81047,105,6.0,31.7,89.51
72875,129,16.8,80.0,1426.62
118098,129,21.2,76.7,2172.51
58287,129,9.4,59.0,355.6
64436,131,6.0,56.0,156.06
57914,316,5.4,32.0,91.14
11597,110,3.1,42.0,20.85
125245,15,12.2,77.4,769.96
59007,827,1.3,17.0,4.33
92897,105,9.5,60.5,370.01
118509,19,2.2,14.4,8.07
65988,802,6.2,45.0,251.03
35755,222,6.6,38.0,138.42
17148,111,5.8,51.0,146.75
52007,43,11.6,51.0,423.31
42334,316,2.3,23.0,16.01
55105,110,7.8,37.0,192.86
104754,15,15.9,96.4,1593.29
20361,110,16.2,76.8,1830.17
113853,131,6.6,40.8,135.67
93040,125,5.2,34.9,63.78
128973,202,6.2,43.2,124.15
60607,131,20.3,78.0,2786.97
119600,806,12.1,67.8,1189.99
112043,131,4.2,46.1,43.51
108672,122,31.5,108.2,8521.95
132741,97,7.8,54.6,245.84
14473,400,8.3,58.0,441.74
61950,694,12.4,46.0,617.56
35858,111,8.9,50.0,379.53
110624,68,7.8,35.0,182.26
98946,621,7.8,63.9,346.5
48614,802,12.6,80.0,1381.62
112032,131,2.0,25.6,7.25
66163,131,5.7,38.0,85.21
5616,371,25.0,92.0,6631.79
107940,15,20.2,79.9,2060.0
88142,731,17.8,78.7,2033.64
69989,110,10.8,50.0,527.57
96116,125,10.7,71.5,552.46
74927,531,1.1,14.0,2.46
45086,121,2.1,23.0,9.59
134823,202,39.5,183.0,18108.65
119752,316,6.1,52.3,185.74
39223,111,9.5,64.0,559.89
64492,812,11.0,46.0,570.28
113265,131,6.7,52.4,187.11
47980,999,7.5,39.0,206.23
53635,110,14.1,69.0,1246.81
101981,19,4.6,24.1,49.08
16379,621,22.3,108.0,3581.37
125443,131,6.3,42.3,126.27
86953,122,3.7,20.2,19.66
85645,122,22.7,70.0,2902.86
34122,121,16.3,59.0,1613.32
4159,97,14.1,69.0,1040.99
115980,922,19.0,113.0,2582.11
23604,121,12.2,70.4,1069.84
12576,131,10.5,72.5,685.69
3896,97,11.9,65.0,700.55
102971,202,13.9,97.9,1687.2
111955,110,2.9,23.9,17.75
47516,110,14.7,80.0,1566.0
39586,621,8.1,73.0,366.59
67401,131,5.6,50.0,115.2
15114,802,1.0,20.0,2.31
111708,94,6.8,35.1,132.27
32055,131,3.0,24.8,19.26
48976,110,9.9,45.0,396.12
108986,202,27.9,121.9,6920.03
38668,121,13.2,89.0,1575.2
115070,122,20.4,77.1,2354.71
77725,93,6.9,41.5,158.94
18118,131,14.2,82.5,1434.01
121901,318,5.3,65.1,129.99
25635,400,8.1,76.5,565.33
69636,802,13.0,63.0,1160.93
126061,131,4.8,45.8,60.16
99850,621,7.0,77.0,293.42
75514,832,5.9,35.0,131.47
131113,543,8.0,43.3,253.37
77657,202,14.2,61.2,985.68
111300,318,4.3,38.1,83.92
91235,375,8.0,65.5,381.5
33279,202,14.6,64.1,1089.35
79999,12,10.2,57.0,376.76
100952,19,3.9,40.7,32.7
115921,746,6.7,66.1,202.61
10312,131,4.7,30.5,57.16
95565,95,4.7,36.4,57.22
14043,611,14.9,94.0,1708.88
62321,813,18.1,107.0,3807.95
25674,400,11.6,86.1,1274.85
87624,122,5.3,34.4,39.51
85688,122,10.5,42.0,343.44
87481,93,4.5,38.2,39.32
61673,540,10.1,66.0,632.45
21790,370,13.8,89.0,1428.33
270,125,11.5,53.4,508.74
113244,131,7.9,45.4,232.38
96408,950,14.8,90.4,1068.8
45044,111,3.5,39.0,33.15
17089,111,11.8,79.0,1073.42
37651,970,7.6,61.0,345.76
24728,611,14.3,89.0,1495.64
17380,121,8.6,71.0,534.62
58674,131,9.2,75.0,541.28
23041,950,7.9,66.0,266.66
70145,621,6.0,49.0,131.27
57018,316,9.3,57.0,432.7
125012,951,4.4,42.8,50.46
8231,318,22.1,83.6,5274.3
49048,131,6.7,30.0,97.55
81893,42,3.8,19.7,24.31
135042,202,5.1,54.7,87.7
43115,111,17.9,68.0,2147.11
111614,743,8.1,55.1,272.27
43623,111,5.1,46.0,92.28
97018,371,11.8,70.0,975.21
4859,371,21.5,79.0,4500.89
6006,371,4.2,39.0,69.92
111148,375,8.3,52.6,354.58
77628,202,6.4,50.1,180.84
129427,833,11.7,60.0,909.51
101240,747,2.5,25.9,8.06
79664,621,21.1,116.0,4244.17
6110,97,7.9,54.5,274.85
55458,806,22.8,84.0,4877.17
10066,111,4.0,31.0,45.87
53524,999,4.3,27.0,59.12
16765,827,5.1,51.0,161.66
81730,318,7.7,57.8,411.34
63325,762,2.0,20.0,8.4
323,125,14.7,73.9,1027.62
73893,832,20.1,44.0,1812.55
20423,110,14.0,68.2,1215.14
89703,375,10.9,78.5,751.57
119351,68,10.3,43.6,397.6
28925,121,6.4,67.6,266.36
6396,531,14.0,69.0,1947.93
22512,110,11.5,64.2,768.19
82716,264,14.3,67.5,1023.62
82140,263,5.7,35.0,100.71
101608,93,3.4,10.7,20.69
36904,121,10.2,54.0,574.77
18145,131,10.9,65.0,664.26
93613,318,15.2,77.4,1442.7
97084,371,10.1,76.5,793.01
20160,802,13.8,78.2,1600.11
83617,242,13.5,68.0,666.29
67420,131,9.2,74.0,534.02
136093,202,7.8,58.5,318.18
28046,111,17.2,80.7,2338.16
40855,121,9.6,40.0,377.68
87617,93,10.3,76.5,523.91
95037,12,2.2,32.8,8.14
46161,611,4.1,44.0,47.0
131923,972,5.4,39.9,80.56
83005,263,17.2,108.9,2399.36
49911,837,16.6,89.0,2328.88
109000,202,25.7,129.9,6458.27
42827,400,17.7,68.0,2276.86
18939,131,9.5,73.7,568.04
35849,111,8.1,62.0,388.35
132108,833,7.7,53.8,344.8
27028,123,16.7,53.8,1503.01
47028,762,8.4,60.0,365.45
122992,375,8.5,49.5,340.97
105269,111,11.7,79.0,1055.13
29054,316,8.0,61.7,355.58
52857,316,7.6,32.0,169.62
117975,121,15.3,78.4,1869.43
60904,827,5.4,38.0,130.79
4338,97,7.2,59.0,247.22
98825,693,21.2,74.1,2958.19
102313,15,16.8,90.3,1661.87
58702,611,9.0,56.0,376.27
28249,131,13.0,55.5,815.87
28041,111,11.2,76.1,930.89
36129,800,1.7,13.0,9.71
34350,400,11.5,59.0,851.36
20602,802,16.5,73.1,2095.99
38670,121,13.0,65.1,1126.07
93893,743,8.6,74.5,372.96
93670,375,5.7,53.8,144.58
119281,837,16.0,70.7,1727.89
52033,128,8.7,58.0,405.81
27520,111,9.9,55.6,529.33
25138,806,9.4,69.2,760.89
62252,131,8.8,48.0,312.61
36930,316,6.1,56.0,198.89
115215,111,1.7,8.5,5.74
59950,611,23.1,99.0,4189.85
5173,531,17.2,80.0,3251.27
88451,95,8.8,71.6,354.37
34944,111,10.9,67.0,776.48
14621,611,17.2,83.0,1989.55
17555,131,9.9,69.0,578.74
24391,531,14.2,81.3,1503.11
57375,999,9.9,42.0,382.31
121813,125,13.1,73.6,829.73
89808,543,7.9,36.1,193.42
109539,15,5.1,26.5,30.16
105778,611,5.9,55.4,150.03
26262,121,8.9,64.9,523.4
20306,837,10.1,60.5,610.43
3064,97,13.5,60.8,905.9
106863,122,28.0,107.0,6660.66
43332,111,3.9,36.0,43.13
29727,110,10.7,86.1,887.21
8236,318,18.1,81.7,3516.57
87223,122,6.4,15.8,44.33
42660,131,1.3,12.0,2.6
98165,762,8.5,66.2,508.99
36768,111,5.6,28.0,59.99
76884,242,17.6,74.8,1233.63
86243,15,5.7,36.0,84.45
91984,68,5.9,28.0,91.33
64593,831,7.9,59.0,393.9
102686,81,10.1,31.2,220.75
116138,313,10.9,66.3,585.76
43433,121,13.6,80.0,1506.56
31138,108,3.6,34.4,34.14
68400,731,13.3,67.0,924.25
78384,202,9.8,51.3,468.98
83783,42,20.8,91.0,2896.82
39858,111,10.1,71.0,704.28
80560,125,17.8,79.5,1651.8
118340,121,11.4,67.0,889.43
128291,131,4.4,36.1,48.71
42292,694,22.7,73.0,2827.59
114907,122,8.4,47.2,233.8
99918,621,4.1,54.0,53.22
124053,131,7.6,45.5,213.48
54794,806,10.1,56.0,703.99
37925,121,8.4,47.0,328.2
120264,42,14.9,70.2,1244.62
96713,371,14.4,75.6,1598.44
88117,541,23.2,78.3,3846.73
84735,108,9.6,52.0,421.84
109482,318,8.0,63.0,422.29
113580,131,10.4,70.5,654.01
106240,122,25.7,85.0,4488.34
34431,111,10.6,77.2,844.6
108723,122,21.6,102.1,3790.74
19509,404,22.0,90.4,4461.06
19516,544,17.1,81.6,2157.51
9751,93,3.2,14.2,18.02
18786,222,18.1,65.0,1562.3
51445,825,5.9,50.0,248.08
74467,806,7.3,45.0,308.46
21314,400,11.4,87.5,1253.38
401,806,11.5,70.0,838.2
85719,122,12.1,53.0,576.95
10418,131,5.9,58.7,158.42
102448,116,16.2,55.8,1052.73
101364,747,2.5,35.9,8.06
95621,105,4.3,39.0,39.54
121072,131,14.5,86.3,1562.65
42093,111,8.0,41.0,243.17
46078,611,5.7,55.0,137.0
20949,131,15.7,82.9,1763.22
108580,122,9.9,47.5,340.13
18922,131,10.8,81.9,819.42
36665,111,6.0,46.0,140.84
101232,747,2.2,20.1,5.99
96866,371,17.0,78.8,2313.75
46564,611,1.8,23.0,6.15
135215,202,13.1,101.8,1540.78
36501,111,5.9,40.0,113.59
94480,951,9.8,76.0,416.41
78192,122,31.1,120.0,7358.98
33265,202,9.1,49.4,352.29
106428,122,21.6,72.8,2729.78
103508,81,8.3,42.5,179.78
23787,694,12.0,72.9,882.77
32231,110,11.1,58.8,655.21
74004,316,5.2,38.0,101.45
80394,12,11.0,76.0,520.82
20225,802,16.5,93.8,2672.81
100378,108,2.2,26.8,10.33
63824,131,10.5,54.0,512.05
1538,131,12.4,74.0,980.92
25898,835,9.5,62.8,647.14
131608,110,9.0,60.0,316.21
47484,611,4.0,31.0,44.21
22533,110,15.9,85.5,1956.03
44997,111,13.1,71.0,1193.42
49568,833,16.4,95.0,2593.3
4624,318,14.9,71.2,2189.58
12896,131,5.4,34.6,64.22
5047,371,14.3,63.0,1704.93
20048,110,11.7,61.7,765.21
112763,111,5.2,35.0,66.34
13741,833,5.2,41.0,143.65
8835,318,15.0,65.1,2085.21
60790,694,12.1,57.0,716.53
103568,122,8.5,37.0,179.9
27314,833,15.4,93.8,2279.49
114181,131,4.0,18.9,38.66
48345,131,15.3,78.0,1578.04
87532,746,10.7,54.2,485.56
125178,122,26.2,90.3,4619.61
21285,131,16.3,98.2,2240.85
70376,131,13.1,69.0,1023.91
64536,111,4.3,38.0,54.69
85080,122,14.4,44.0,752.03
132011,71,6.2,47.6,176.66
42449,611,12.6,85.0,1121.23
119388,317,15.7,61.9,1126.65
41107,611,5.7,42.0,94.2
14137,540,1.8,25.0,7.57
63665,531,17.5,71.0,1934.39
43688,111,8.2,55.0,351.47
78428,15,15.5,76.2,1469.91
47607,812,6.3,46.0,195.87
91457,746,11.2,68.4,543.54
69955,731,6.1,57.0,210.47
106893,202,17.2,67.0,1465.24
27198,261,26.2,102.9,4654.85
4143,97,7.5,42.0,208.77
31889,110,4.0,47.4,38.66
93187,125,8.0,37.6,178.92
21196,121,17.3,83.2,2531.36
75016,832,5.5,38.0,124.83
44048,555,8.9,54.0,422.78
45961,111,9.2,82.0,672.87
86631,122,10.6,49.0,405.64
91101,125,10.3,68.9,489.45
103294,122,14.9,90.4,1402.14
50079,128,6.0,54.0,168.93
56606,832,11.5,59.0,834.53
5955,375,10.1,77.0,810.46
63280,131,12.0,45.0,564.71
100534,108,2.2,15.9,10.33
103793,20,20.1,98.7,2629.5
57329,832,9.0,58.0,515.5
41062,222,7.5,60.0,283.74
80036,105,14.9,81.7,1218.71
22080,400,23.8,101.4,6012.11
39138,611,4.4,43.0,55.99
86247,15,31.3,135.0,8905.45
137066,922,3.8,35.4,43.28
74515,261,5.9,33.0,76.86
80678,316,10.8,60.4,652.8
113570,131,6.9,59.8,231.45
130042,107,9.8,50.0,480.91
272,125,11.6,65.9,627.16
109502,742,11.3,89.8,813.62
59342,611,13.9,75.0,1193.63
53589,110,11.3,25.0,294.63
26748,400,15.7,76.1,2018.22
43992,111,3.8,30.0,40.49
112071,110,2.5,17.5,12.4
11644,110,6.1,32.0,90.78
94846,122,2.5,12.4,7.76
75030,833,8.4,56.0,461.93
54772,621,5.4,46.0,97.12
45553,131,8.8,61.0,400.55
46470,131,14.5,86.0,1557.36
89805,541,20.3,109.6,3403.83
31273,202,12.8,71.0,1004.5
101903,263,3.6,26.4,29.52
23455,131,17.6,85.4,2282.7
72744,812,9.5,61.0,570.55
26120,837,18.0,91.4,2793.88
64742,131,8.2,58.0,326.87
97306,950,10.7,75.0,528.52
81305,110,7.2,59.4,175.33
45873,111,5.3,31.0,58.64
40016,121,8.9,50.0,398.11
65456,132,4.0,40.0,49.89
77951,15,12.4,60.4,746.1
45780,111,11.5,84.0,1082.84
73316,602,13.0,80.0,1023.47
88224,833,25.9,86.8,5507.75
71278,999,1.8,23.0,6.84
21914,121,17.9,57.0,1884.38
90550,951,9.2,67.6,304.72
130652,317,8.0,70.1,255.23
128038,131,5.0,31.8,43.99
130567,132,9.0,73.7,314.18
94521,972,12.2,66.4,650.61
82467,42,14.8,126.0,2232.08
106994,122,26.9,82.0,4749.71
113796,131,8.0,48.4,255.89
89207,129,7.2,44.6,149.43
10399,131,5.8,39.0,92.37
107363,202,20.3,73.3,2412.11
9995,111,7.9,57.0,336.71
17765,110,13.8,67.0,1160.07
95562,94,2.8,21.3,17.33
121060,131,14.2,84.4,1466.18
22661,621,13.9,78.0,1072.35
42409,121,1.1,11.0,2.01
51371,812,4.2,36.0,73.69
124594,110,10.5,61.5,611.12
17488,121,10.2,70.2,744.45
128408,122,5.3,41.0,56.48
36518,121,8.0,47.0,294.28
102253,15,15.6,59.3,977.6
129047,202,13.1,84.1,1171.46
50427,121,7.4,49.0,258.18
76079,970,16.6,81.0,1980.33
105398,131,6.7,53.0,189.51
104830,117,14.1,94.3,1143.3
40444,131,14.9,77.0,1477.45
27953,222,8.6,60.9,379.15
103964,15,8.2,42.0,206.44
14238,802,6.6,56.0,336.41
9573,121,6.9,28.8,115.62
101424,747,3.4,33.2,16.55
78032,122,10.9,57.0,546.37
33491,202,14.4,61.7,1019.28
83881,260,11.9,105.4,1134.38
92328,544,6.6,43.2,172.61
43795,111,12.8,76.0,1217.52
113777,131,5.3,30.8,50.96
30523,833,14.0,86.2,1764.35
122077,611,14.1,54.0,883.37
97649,125,14.2,78.1,1055.24
29102,621,13.7,90.3,1201.92
132457,611,11.1,85.2,913.56
33391,202,8.2,54.8,326.22
90202,746,11.2,74.9,563.95
98168,762,5.7,44.0,188.11
74739,400,6.1,43.0,164.98
62542,111,5.2,37.0,71.97
112166,132,2.1,26.8,10.39
307,125,12.8,66.9,757.85
125968,131,5.0,29.0,37.58
18092,131,17.4,76.0,1993.7
25245,316,9.5,73.0,573.93
123766,131,15.3,89.6,1805.39
58675,131,20.0,83.0,2870.79
54919,131,6.3,46.0,139.42
136476,806,8.9,65.3,662.27
180,125,9.7,66.9,439.64
73488,129,1.6,15.0,4.09
79055,119,7.9,64.0,295.48
27084,621,19.4,102.0,2596.46
92129,68,10.7,38.5,399.25
70056,129,2.5,29.0,11.92
91315,741,5.0,44.3,54.31
109313,202,25.4,103.5,4884.18
88107,409,24.3,90.8,5400.69
89401,316,7.2,74.7,319.79
25217,129,13.1,101.0,1089.99
109968,602,13.9,80.7,977.01
115671,746,9.5,56.8,354.53
50874,128,4.6,36.0,70.12
104821,117,19.0,86.2,1949.62
31324,202,13.6,69.0,1076.53
43274,111,8.7,61.0,444.54
5059,531,12.3,72.1,1556.14
135836,202,30.6,188.8,12158.25
97056,371,10.3,74.0,810.24
67328,802,13.8,60.0,1237.51
117662,431,11.2,54.0,724.92
64428,110,8.7,35.2,233.54
127699,131,7.2,45.1,186.85
113398,131,3.8,26.9,34.14
84876,19,7.9,55.0,222.68
103803,20,17.5,86.0,1753.92
100045,351,4.3,36.9,55.1
20870,621,17.7,110.0,2348.48
27104,621,18.2,122.2,2742.75
71064,132,10.2,56.0,540.28
65147,621,17.8,75.0,1638.62
65335,131,7.0,47.0,183.31
116349,461,20.1,103.4,3124.91
126388,131,12.8,76.1,1075.03
23928,111,15.9,90.8,2240.08
92004,68,6.3,32.9,107.38
18959,131,12.3,86.7,1127.28
19936,110,11.0,76.6,835.54
6138,97,4.8,51.0,60.08
106405,122,27.9,101.6,6288.5
36083,121,11.6,64.0,880.71
125966,131,4.2,22.3,43.51
39327,827,15.4,70.0,1669.49
122499,131,8.0,63.4,340.28
129751,202,17.7,126.0,3241.51
119969,731,13.2,76.6,1026.47
74339,762,6.4,68.0,246.69
71393,611,9.6,58.0,445.21
131818,742,15.5,75.5,1158.88
99001,901,15.9,99.6,2729.82
64944,802,14.7,50.0,1168.41
55477,131,4.9,46.0,63.24
65859,131,10.0,55.0,471.28
106266,122,8.0,43.9,194.45
38999,838,8.9,46.0,482.94
30354,835,14.6,61.4,1393.01
8841,318,15.0,78.5,2339.08
96695,371,16.7,78.2,2196.15
120163,98,24.3,116.5,3985.05
31813,110,9.4,31.5,247.55
42349,827,1.6,17.0,7.12
4082,97,16.5,58.0,1302.67
46224,131,11.9,50.0,614.9
79010,122,9.4,54.2,344.29
93388,316,7.0,49.7,199.23
100009,621,18.6,101.0,2374.15
92875,105,7.9,73.7,280.94
116766,122,2.9,13.6,11.01
42393,121,11.3,63.0,822.66
90614,12,9.9,60.9,340.69
713,105,7.6,44.7,196.53
127349,131,6.6,44.4,149.66
101461,747,3.9,42.5,22.86
50751,611,13.5,89.0,1339.66
71911,837,9.9,64.0,622.11
87874,122,13.0,48.2,610.91
2694,97,16.8,71.1,1524.76
3112,97,11.9,51.0,636.69
20763,110,12.2,61.0,824.16
50238,131,15.9,85.0,1853.05
35188,111,4.3,33.0,54.69
15663,740,1.2,21.0,2.51
125933,131,2.5,20.2,12.4
47828,110,7.7,49.0,252.37
117533,97,13.2,63.3,847.84
80914,833,20.7,81.4,3426.08
47854,131,17.1,90.0,2266.55
46670,131,9.2,66.0,475.94
15355,471,2.6,40.0,16.99
96869,371,16.9,72.0,2107.65
133784,950,11.3,73.8,664.89
31392,318,10.2,72.2,886.01
2271,832,2.5,21.0,19.46
128898,202,16.0,100.1,2023.6
39302,121,11.0,67.0,827.75
119537,826,7.5,47.1,308.4
133235,746,3.3,36.7,27.14
24436,970,8.6,66.6,473.05
113938,131,11.6,79.6,920.73
30452,110,14.0,83.8,1485.32
96733,371,14.1,74.4,1533.22
6730,999,9.7,63.5,662.27
44644,121,5.9,52.0,161.49
27825,107,5.9,65.3,224.8
121885,743,12.7,91.7,910.98
106698,122,1.7,8.4,3.18
57301,621,9.2,62.0,395.1
23628,128,8.1,52.8,317.2
37618,694,9.7,66.0,545.6
186,125,10.6,61.0,505.91
46685,131,13.0,57.5,844.35
126921,108,11.5,70.1,792.39
116012,828,17.0,97.7,2910.48
93969,746,7.8,69.9,271.9
28399,802,20.9,101.2,4514.91
67208,131,11.5,59.0,673.86
37720,121,5.1,50.0,104.7
4468,531,11.6,67.0,1292.33
78318,202,19.0,90.9,2549.75
136825,131,8.2,53.8,302.09
40466,491,5.1,28.0,75.51
39485,111,10.0,55.0,534.61
47923,827,10.2,71.0,820.27
61117,316,8.1,52.0,307.18
58836,111,5.2,51.0,111.4
53128,621,10.0,71.0,532.64
92467,837,14.3,69.0,1277.76
105004,111,10.2,76.0,769.07
64142,68,5.8,35.0,123.06
81290,110,10.4,67.0,463.34
126599,126,3.1,22.5,26.82
114307,131,3.3,29.0,24.26
68169,812,10.2,63.0,673.72
40120,800,5.2,26.0,71.7
126657,261,2.6,23.0,12.54
53455,621,12.6,78.0,895.65
132091,12,4.7,36.4,52.22
60224,131,2.0,12.0,7.25
69375,110,10.0,43.0,386.64
88497,105,7.2,52.2,207.42
90098,746,5.6,41.6,90.99
37507,121,13.3,70.0,1265.03
68186,110,9.4,35.0,275.41
46549,400,10.9,67.0,873.98
134935,202,4.7,39.2,56.95
30181,131,6.0,56.9,158.97
122703,611,9.6,53.3,406.64
9338,93,5.8,42.4,120.12
120106,316,12.6,60.6,795.92
19010,131,10.1,84.9,741.33
9281,15,2.3,13.8,8.99
65576,110,8.9,73.0,516.69
54695,110,10.2,57.0,533.76
92331,682,8.8,50.9,325.65
98712,370,11.9,84.8,1221.76
6270,371,19.6,73.0,3531.55
47750,131,15.5,63.0,1318.26
31069,111,6.7,52.8,214.77
17113,111,12.7,77.0,1213.91
69766,400,10.1,76.0,858.7
59537,131,8.9,52.0,348.02
60259,131,17.9,102.0,2804.43
90118,746,7.2,59.8,207.38
5067,531,16.4,77.0,2486.32
33030,125,7.9,46.8,233.42
53981,833,21.0,91.0,3961.38
119001,621,13.3,90.2,1136.88
124878,402,6.0,79.0,274.88
135534,202,22.8,150.0,5939.67
34007,812,16.2,76.0,1928.19
64300,316,10.9,63.0,639.81
121,741,12.3,66.5,614.67
16301,540,10.0,86.0,810.98
30719,802,13.8,78.8,1612.06
59752,131,6.5,41.4,132.95
23029,833,24.6,96.8,5689.45
32576,202,14.5,66.7,1155.81
50252,131,13.4,74.0,1147.53
94117,746,10.0,72.2,446.71
136011,202,9.7,107.2,921.23
24952,802,9.4,65.6,705.36
110020,105,4.2,38.0,37.36
16343,316,6.2,54.0,197.38
97949,211,22.8,121.9,3346.55
109510,131,9.1,45.1,316.76
64612,110,10.0,55.0,494.37
98155,650,8.9,70.0,467.45
58446,132,10.7,52.0,553.23
85888,202,4.4,24.0,48.55
132389,12,5.7,45.3,106.09
2136,832,2.7,24.0,23.45
104357,122,14.8,81.2,1248.46
23754,694,16.5,91.8,1937.66
19382,541,6.2,72.6,301.18
28423,111,10.9,83.6,967.3
114788,122,17.2,91.9,1826.94
67098,540,6.0,47.0,163.71
125166,108,22.3,164.5,4997.2
114385,131,2.8,29.2,16.3
17594,131,11.3,74.0,812.51
72196,491,1.1,17.0,2.23
133042,402,8.8,54.3,563.36
128766,202,11.0,52.1,521.57
38571,110,6.4,31.0,98.81
128165,131,12.5,72.5,977.22
110009,95,4.5,32.0,51.74
117631,361,11.8,35.7,748.61
69362,806,7.5,62.0,449.41
43318,111,9.5,71.0,621.47
95576,95,4.2,24.6,44.11
134463,762,9.8,66.1,737.79
22265,901,11.0,79.4,887.18
129061,202,33.0,140.3,10736.57
35875,121,4.6,45.0,64.44
21776,261,27.3,121.0,5884.47
114858,122,4.5,45.3,31.41
67110,691,11.5,71.0,793.77
132718,129,12.0,74.2,744.58
18612,129,13.3,72.2,823.43
129128,202,6.8,53.1,192.67
31118,129,11.1,68.8,557.13
115837,746,5.4,60.0,123.08
112748,111,4.7,33.0,67.91
5957,375,12.3,62.0,1083.82
130714,602,5.3,45.6,93.83
69079,802,12.1,82.0,1313.3
64671,806,10.5,60.0,810.84
