SPCD,DO_BH,HT_TOT,TT_DW_CRM
131,7.9,62,323.53
316,12,73,868.36
316,14,62,983.3
316,11.1,47,504.31
316,13.1,63,885.05
316,7.2,39,186.75
316,7.3,55,269.05
370,13.5,74,1149.59
370,12.5,75,1012.26
400,7.8,52,346.59
400,7.9,46,310.82
400,11,68,903.37
400,10.8,51,648.61
400,12.1,72,1152.65
400,2.9,26,28.65
400,8.6,42,334.87
611,11.5,95,1053.93
611,11.1,98,1016.94
611,9.3,71,518.41
611,8.8,77,506.79
611,10.2,88,777.53
611,12.1,82,1000.89
611,6.5,54,181.25
611,6.8,39,133.54
611,7.7,53,256.17
611,10.5,80,745.08
611,7.5,51,231.66
611,6,49,133.02
611,5,34,42.95
611,8.2,64,360.41
611,11.1,56,575.93
611,9.2,61,431.45
611,11.5,50,549.66
621,12.2,86,927.36
621,16.5,96,1802.78
621,10,71,532.64
621,13.1,64,796.39
621,18.7,93,2213.92
621,11.6,77,761.53
621,7.1,51,193.6
621,7.2,54,211.85
621,6.1,48,132.68
621,6.5,44,137.1
731,9.9,79,657.58
802,14.5,73,1641.46
802,16.3,85,2372.3
802,9.8,74,851.26
802,8.1,57,478.48
802,9.4,64,689.05
802,15.9,77,2055.77
802,5.5,46,214.22
806,8.4,58,517.62
806,6.6,59,338.1
812,17.8,48,1477.96
812,5.8,45,162.91
832,14.2,76,1587.05
833,14.8,70,1602.11
833,5.1,47,159.55
837,4.8,40,101.94
999,5.3,36,92.63
999,5.3,47,126.92
68,5.7,38,127.91
110,11.1,75,833.43
110,22.4,78,3563.48
110,6.7,47,177.21
110,19.5,77,2663.74
110,8.7,48,321.4
110,6.9,46,185
110,10.2,66,617.74
110,7.5,45,217.67
110,7.3,49,224.55
131,13,73,1065.1
131,15.1,73,1441.28
131,7.5,60,279.19
131,10.8,80,800.58
131,12,67,832.63
131,11.5,73,830.77
131,7.2,55,232.31
131,13.9,70,1170.72
131,8.7,66,424.03
131,16.4,73,1702.39
131,13.6,77,1229.07
131,17.3,77,1995.66
131,8.9,62,417.17
131,14.1,71,1221.73
131,12.5,75,1010.19
131,12.3,75,977.75
131,11.1,77,814.93
131,13.1,70,1038.37
131,14.4,77,1379.24
131,9.4,82,618.67
131,13.3,73,1115.4
131,11.4,70,783.1
131,10.3,71,645.74
131,10,64,548.11
131,7.2,55,232.31
131,17.2,81,2071.2
131,6.7,61,221.5
131,14.9,80,1533.27
131,10.5,67,634.07
131,13.2,78,1171.87
131,5.6,51,118.03
131,11.9,76,926.41
131,18.2,85,2430.58
131,11.2,72,776.68
131,6.8,58,216.62
131,13.7,69,1121.12
131,8.2,75,427.18
131,6.9,60,232.29
131,11.6,67,777.11
131,10.3,73,663.82
131,6.1,59,172.28
131,12.7,69,961.52
131,7.7,72,358.36
131,10.8,70,701.42
131,16.9,74,1832.42
131,9.7,66,530.86
131,6,60,169
131,13.6,78,1244.63
131,7.8,61,309.41
131,11.9,78,950.37
131,10.3,57,519.17
131,11.1,78,825.39
132,5.9,32,102.6
132,10.1,52,495.37
132,5.2,36,88.18
132,5.6,36,103.56
316,22.2,68,2538.35
316,5.3,41,113.36
316,11.7,66,755.35
316,10.7,64,627.84
316,8.5,54,348.05
316,13.9,53,838.31
370,19.4,79,2405.49
400,13,71,1305.93
400,8.1,65,475.54
400,17.4,68,2202.39
400,13.3,52,995.67
491,5.9,33,127.19
531,16.5,65,1600.54
531,19.3,54,1796.71
611,12.9,62,854.05
611,11.3,68,726.45
611,6.9,53,202.26
611,9.6,59,453.42
621,8.1,71,356.13
621,18.8,92,2213.12
621,5.6,46,105.17
621,6,55,149.9
621,9.3,70,457.02
621,12.5,51,590.58
621,5.5,40,85.03
621,10.2,73,569.01
621,12.7,68,797.22
621,6.5,57,183.39
621,9.4,57,377.65
693,5,27,58.88
693,10,59,498.95
731,13.4,78,1069.91
731,17.6,81,1785.11
800,5.2,32,92.42
802,14.8,67,1569.41
802,9.8,64,741.34
802,9.6,56,630.24
812,5.4,37,113.48
833,15.3,54,1333.42
835,20.7,47,2085
835,9.6,45,470.99
835,8.8,51,453.14
835,12.8,53,949.21
835,13.3,53,1018.38
837,10.7,62,699.29
970,8.2,50,325.43
970,5.1,33,88.53
970,5.2,36,100.74
999,5.6,27,73.46
999,11.6,55,657.23
68,7.1,38,188.26
68,6.2,31,124.84
68,3.9,25,33.9
110,12.2,57,771.24
110,11.9,45,581.7
110,9.3,40,308.07
110,7.3,52,239.22
316,6,48,165.53
316,9.9,57,485.44
316,2.4,25,17.69
316,10.3,50,459.47
316,10.1,56,495.04
316,6,46,158.62
316,2,28,11.53
316,3.4,41,40.18
316,12.1,59,722.33
316,7.9,45,254.55
400,7.2,58,332.47
531,21.6,55,2252.78
540,6.9,45,205.46
611,6.6,45,149.48
611,12.5,68,882.08
611,11.7,58,661.02
611,8,60,319.09
611,14,66,1064.92
611,18.5,76,2098.96
611,13.8,72,1130.05
621,16.8,99,1921.34
621,12.4,61,688.7
621,17.6,105,2220.7
621,5.1,38,66.52
621,13.5,76,991.25
621,13.3,79,1000.89
621,12.8,100,1170.52
621,5.2,47,91.72
621,24.1,105,4045.01
621,7.5,58,247.93
621,12,74,779.53
693,7.2,43,196.63
693,6.4,45,165.42
800,5.8,37,137.11
800,5.5,27,85.19
802,7.4,55,398.2
802,8.2,48,416.69
802,15.2,68,1673.85
802,5.1,25,118.44
802,6.1,35,197.27
802,12.3,63,1047.97
802,14.9,69,1635.36
802,6.7,39,249.41
802,4.7,46,95.65
802,3.7,37,53.49
802,2.7,29,24.9
802,4.9,48,105.85
806,16,70,2073.52
812,12.4,53,818.92
812,5.5,40,128.69
812,21.4,80,3454.29
812,10.5,51,576.12
812,3.9,35,61.55
812,13.7,76,1404.27
831,8.8,58,474.78
833,18.9,92,3279.8
833,22,100,4742.06
833,27.1,102,7211.5
833,9.5,55,568.27
833,9.3,60,595.42
835,6.5,32,152.97
835,20.5,89,3785.74
837,9,62,501.34
837,19,93,3154.29
837,6.5,40,162.72
837,7.7,52,307.59
837,8.8,60,464.04
837,8.1,51,332.96
970,10.3,57,565.22
999,6.3,48,183.27
999,7.1,40,190.2
999,7.8,41,234.87
999,6.1,38,132.53
110,6.6,41,147.08
110,9.1,33,241.67
110,8,38,209.99
110,6.2,34,101.81
110,7,41,168.53
129,5.8,32,79.41
132,9.3,40,334.4
132,3.8,25,44.03
132,8.4,40,268.05
132,5.1,24,54.48
132,6.1,44,152.46
132,5.6,31,88.61
132,4.3,26,59.5
531,12,66,926.12
591,8.5,30,234.72
591,8.1,28,200.07
611,7,61,246.19
611,9.9,78,647.11
611,6.7,41,137.48
611,16.7,97,2194.34
611,12.9,86,1186.65
621,20.6,79,2273.09
621,11.7,85,850.02
621,18.7,94,2236.98
621,11.2,87,803.34
621,5.8,46,113.45
621,7.6,72,319.89
693,6.1,53,179.41
731,16.3,78,1503.19
731,16,92,1692.41
731,12.2,77,904.47
762,9,39,265.95
802,15,78,1865.61
806,12.3,67,1212.62
832,9.1,66,600.29
832,7.4,58,355.72
68,8.9,43,318.05
110,7.6,38,187.13
110,6.6,32,110.81
110,5.7,30,69.75
110,5.3,28,51.24
110,6.8,39,149.12
110,5.5,40,91.48
110,10.2,37,347.15
110,8,38,209.99
110,6.2,34,101.81
110,7.4,40,186.18
110,6.4,47,159.6
110,9.4,58,458.52
110,7.8,55,292.9
110,8.3,43,259.22
110,11.9,46,594.31
131,9.5,67,516.27
131,11.9,87,1058.2
131,8.7,71,457.11
131,11.9,71,866.5
131,11.1,74,783.55
131,12.3,79,1028.87
131,9.3,78,575.66
131,11,74,769.27
131,14.9,87,1663.51
131,11.9,80,974.33
131,12.2,80,1024.61
131,14.9,89,1700.72
132,5.8,40,124.43
132,5.5,40,111.16
132,6.7,36,151.49
132,5.8,41,127.63
132,11.4,40,492.66
132,6.2,32,114.15
132,8.4,39,261.54
316,15,71,1267.9
316,10,56,486.03
316,14.6,55,948.72
316,7.1,56,260.57
316,14.8,66,1154.36
316,8.9,57,399.22
316,13,73,1002.65
316,7,53,240.52
316,8.8,49,337.05
316,3.5,43,43.02
316,6.5,51,202.77
316,9.6,54,435
316,8.6,39,258.36
316,12.6,69,898.74
316,9.4,49,380.46
316,6.2,29,106.04
400,10.7,59,740.05
400,9.4,60,584.88
400,9.3,75,722.75
400,9,60,537.14
400,17.4,102,3297.21
400,10.7,62,778.75
400,2,21,11.66
521,9.1,58,558.01
521,5.5,42,147.62
531,6.5,40,176.48
540,6,52,183.04
540,8.1,53,332.61
602,11.6,60,633.13
611,8.7,60,378.64
611,10.7,59,562.95
611,12.7,58,774.82
611,3.7,41,36.44
611,3.8,38,38.93
621,12.6,78,895.65
621,15.7,77,1327.72
621,13.4,74,953.19
621,11.9,89,916.02
621,8.6,54,300.37
621,11.7,74,744.68
621,15,99,1554.05
693,12.1,80,935.88
693,6.9,39,164.2
693,5.8,40,121.54
693,13.9,83,1246.3
800,11.7,49,711.18
800,5.5,27,85.19
800,8.4,40,307.64
802,5,27,122.48
802,19.5,62,2454.6
802,10.2,54,677.47
802,33.2,81,8904.59
802,33.2,81,8904.59
802,9.4,65,699.24
802,11.1,63,868.07
802,4.5,34,86.06
802,5.6,41,199.28
802,9.6,56,630.24
802,9.1,53,545.41
802,7.4,48,351.61
802,9,50,506.84
802,8.3,51,449.72
806,7.1,45,292.92
812,17.7,51,1549.99
812,5.2,30,81.88
812,8.7,51,403.31
812,13.4,74,1312.27
831,13.1,65,1135.14
831,5.2,40,113.36
832,11.6,48,693.49
832,10.8,50,627.76
832,12.5,48,797.58
832,11.1,68,898.04
832,15.7,65,1647.09
832,14.9,48,1111.06
832,8.8,43,363.56
832,10.7,50,616.7
832,10.2,41,460.58
832,5.5,42,140.2
832,11.6,59,848.09
832,5.8,53,202.46
832,11.6,62,890.25
832,13.1,54,976.65
832,11.5,62,876.02
832,10.6,52,630.08
832,8.7,51,423.78
832,15.4,56,1373.51
833,14.4,77,1668.1
833,12.8,73,1281.15
833,13.1,67,1232.03
833,10.3,63,753.83
835,11.4,57,823.99
835,13,57,1046.73
835,12,63,995
835,9.1,38,357.61
835,9.4,38,380.8
835,12,39,632.1
835,6.6,36,179.71
837,12.4,55,823.37
837,9.6,48,436.22
837,8.4,35,239.49
999,5.4,36,96.44
999,1.4,23,3.68
999,4.3,27,59.12
999,4,31,49.41
999,6.5,35,137.56
999,2.2,25,11.23
68,14,40,673.86
68,6.7,35,158.2
132,8,49,295.91
132,3.4,37,33.58
132,6.7,49,206.22
132,1.9,16,8.14
132,3.1,43,26.82
132,3.5,49,36.04
316,13.7,59,902.47
400,8.6,64,526
400,15.8,86,2308.88
400,11,64,848.63
400,13.5,74,1465.02
400,13.3,67,1287.24
400,14.6,70,1612.37
521,6.9,43,239.15
540,12,53,705.33
621,14.5,79,1173.74
621,11.7,82,821.29
621,9.4,72,480.12
621,17.4,99,2052.63
693,7.6,47,238.16
693,11.9,69,790.01
693,12.1,70,824.93
802,13.3,66,1266.95
802,11.7,61,926.52
802,10.2,58,724.75
802,7.5,49,366.22
802,11.3,64,910.61
802,15.5,74,1885.13
802,10,67,802.46
802,11.3,70,993.15
802,11.7,62,941.18
802,10.6,62,826.68
802,14.6,79,1795.55
802,9.7,69,782.02
802,17.4,73,2314.67
802,9.1,54,555.02
802,5.5,42,198.23
806,10.2,67,857.38
806,14.1,72,1679.33
806,6.9,74,462.09
806,15.5,80,2225.26
806,10.4,77,1021.11
812,15.1,67,1491.94
812,9.7,79,769.25
831,21.9,59,2782.52
833,9.7,68,727.74
833,6.2,65,311.24
835,7.2,64,391.94
970,5.9,45,160.34
999,10.7,42,444.15
68,6.4,32,135.4
68,12.4,36,480.5
68,9.4,33,255.95
110,8.1,29,162.08
110,12.6,49,711.08
110,8.5,45,286.11
110,8.6,29,186.02
110,11.5,48,577.23
110,8.2,31,179
110,11.3,25,294.63
132,6.7,39,164.12
316,8.2,62,373.63
400,5.1,45,114.41
611,5.7,45,104.08
731,11.8,73,817.98
731,26.1,73,3359.25
731,16.8,90,1809.74
731,7.9,51,291.41
802,14.5,68,1532.19
802,8.3,53,466.03
802,14.4,66,1469.32
802,13.1,65,1213.72
802,5.8,45,227.15
802,7.3,48,343.91
802,9.9,53,631.59
802,13.7,65,1319.12
802,11.9,66,1031.48
802,13.9,62,1294.67
802,7.8,55,434.49
802,8,55,453.3
802,13.9,64,1335.06
806,17.6,73,2588.95
812,13,70,1174.03
812,11.4,54,712.61
831,12.2,49,747.09
833,10.6,64,807.32
970,23,74,3396.07
970,13.1,55,859.19
110,18.2,66,1999.79
110,17.1,70,1866.03
110,6,56,167.55
110,15.4,72,1552.59
110,5.1,57,116.82
110,5.3,38,77.75
110,6.5,37,126.25
110,8.9,53,373.23
110,7,53,222.67
110,6.6,31,106.78
110,7.4,46,216.3
110,11.8,45,571.62
110,18.2,71,2144.78
110,6.6,42,151.11
110,5.4,53,122.94
110,8.1,52,299.58
110,9.5,48,387.45
110,14.1,69,1246.81
110,4.9,25,63.24
110,6.3,39,124.41
110,5.6,29,63.42
110,15.9,73,1678.12
110,9.5,48,387.45
110,8.5,57,364.86
110,6.5,42,145.82
110,10.9,71,760.73
110,6,36,100.38
110,5,48.1,90.19
110,5.4,48,109.21
110,3.6,46,29.95
110,8.2,50,295.31
110,5.9,52,148.23
110,8.6,67,441.09
110,6.6,41,147.08
110,7.6,54,271.71
110,8.1,74,431.09
110,5.1,29,47.81
110,8.8,36,245.12
110,9.7,59,497.9
110,6.2,35,105.39
110,5.1,51,102.03
110,9.6,50,412.68
110,6.5,24,75.37
110,6.1,29,80.38
129,4.2,37,41.76
132,8.4,26,176.91
132,5.9,30,96
132,7.3,56,280.45
132,6.2,64,230.29
132,6.6,37,150.88
132,7.7,29,163.78
132,6.7,54,227.28
132,6.4,50,191.58
132,9.6,53,457.59
132,9.6,51,441.81
132,9,52,397.96
132,6.9,36,161.1
132,8,50,301.84
132,8.1,54,333.8
132,7.9,46,271.12
132,5.5,57,160.25
132,3.8,38,44.03
132,4.1,46,52.98
132,7,59,271.35
132,8,50,301.84
132,6,60,201.83
132,5.2,50,124.51
132,7.5,59,311.89
132,3.6,39,38.6
132,7.9,49,288.46
132,3.8,40,44.03
132,6.7,58,244.12
132,5.5,50,140.03
132,6.4,57,218.58
370,7.9,58,355.88
400,14.9,61,1460.94
400,10.6,55,675.92
491,5.5,41,141.46
491,4.9,30,90.36
602,15.4,59,1045.79
602,12.7,69,851.38
602,6.5,39,145.84
602,9.6,43,323.46
602,13.2,67,888.29
602,10.5,57,501.84
602,7.3,52,237.42
602,7.7,50,251.26
602,9.7,56,426.41
602,8.1,53,291.31
602,6.5,47,175.15
602,9.5,50,367.47
602,9.7,65,493.38
602,14.3,58,897.07
602,5.9,46,144.85
602,8.4,54,316.78
602,10.6,61,545.67
602,7.3,49,223.97
602,6,54,174.69
602,6.5,48,178.81
611,4.1,32,47
621,14.3,81,1171.75
621,12,67,709.29
621,7.9,61,289.43
621,13.9,63,874.6
693,9.1,42,297.86
802,6.1,44,240.16
806,13.3,57,1198.18
806,6.2,45,227.63
806,11.9,66,1123.79
806,7,50,317.88
806,11.4,67,1053.36
812,13.4,53,947.55
812,10.7,77,900.88
812,13.5,66,1189.86
812,1.1,15,2.91
832,8.5,53,421.72
832,6.4,45,205.28
832,20.2,75,3064.77
832,20,69,2772.24
832,23.4,77,4175.05
832,8.7,48,398.22
832,6.4,43,195.34
832,8.3,56,426.51
832,11.8,60,890.03
832,18,66,2169.28
832,10.6,55,666.62
833,7.3,54,345.78
835,11,56,759.75
837,11,68,809.52
837,11.2,65,800.63
837,1.2,17,3.58
837,1.8,22,9.45
837,1,14,2.33
837,7.6,53,305.93
837,1,14,2.33
837,2.1,23,13.72
110,6.8,50,196.06
110,10.2,61,571.08
110,5.3,46,98.96
110,7.6,63,319.29
110,15,71,1452.51
110,11.4,75,879.78
110,5.1,40,74.92
110,8.8,53,364.42
110,13.3,70,1123.51
110,10.2,55,515.1
110,5.8,41,107.81
110,6.3,45,146.53
110,14,67,1194.36
110,16.2,74,1765.59
110,5,43,78.08
110,13.5,72,1190.21
110,13.2,75,1183.64
110,11.8,64,807.13
110,7.7,64,333.69
110,5.7,47,121.51
110,7.6,55,277
132,12.7,71,1028.94
132,11.4,66,779.3
316,18.5,82,2150.15
316,5.4,51,146.11
316,16.8,61,1354.13
316,10.3,55,504.34
316,14.2,67,1085.48
316,13.5,76,1115.36
316,13.2,52,750.46
316,7.3,47,230.26
316,12.7,66,874.34
316,15.7,80,1545.39
316,6.4,52,201.1
316,15,76,1352.64
400,9.8,60,634.49
400,8.3,60,458.05
400,10.6,55,675.92
400,12.5,55,933.15
400,6.6,52,245.75
400,9.1,55,500.83
400,6.9,51,263.75
400,17.6,90,2975.82
400,7.1,54,298.44
400,10.3,66,771.33
400,6.3,53,227.77
540,15.1,66,1336.01
540,8.4,44,293.93
611,11,83,844.73
611,7.2,50,207.15
611,5.9,41,99.78
611,5.7,54,133.7
611,9.7,63,496.38
611,15.2,80,1511.79
611,9.6,66,510.87
611,7.7,60,294.9
611,22.4,73,2924.53
621,11.7,72,725.53
621,9.4,66,439.13
621,12.7,85,986.66
621,18.2,96,2168.86
802,12.9,58,1056.58
806,10.1,59,741.57
806,11.5,66,1054.86
806,6.4,50,269.39
806,8,61,497.74
812,10.9,65,787.74
833,13.6,80,1558.76
835,10,60,680.84
835,8.5,50,415.67
837,12.9,67,1082.48
901,10,75,712.74
999,5.1,31,70.54
999,6.4,41,158.99
132,5.8,40,124.43
132,7.5,43,228.2
132,7.7,42,235.32
132,5.5,35,96.72
132,5.1,26,59.48
132,7.4,47,242.4
132,6,35,116.62
132,6.3,27,99.42
132,5.2,22,51.84
132,5.6,22,61.72
132,6.5,36,142.15
132,5.7,41,123.02
316,3.8,43,52.23
316,3.4,39,40.18
316,12.7,50,675.58
316,5.6,50,152.66
316,10.7,67,656.7
400,9.5,62,617.89
400,3.3,26,39.2
521,9.1,83,805.03
540,14,87,1517.85
540,2.2,23,12.44
540,2,21,9.82
621,12.9,100,1187.34
621,21.5,133,4091.7
621,22.3,122,4033.23
621,7.7,74,337.56
621,5.3,50,103.25
621,19,100,2448.17
621,13.6,93,1219.97
621,5.4,54,117.91
693,11.2,81,825.04
802,8.4,50,450.59
802,8.6,53,495
802,11.6,61,912.05
802,6.3,42,242.13
802,11.2,72,1004.21
802,13.1,75,1394.53
802,1.9,24,10.64
802,10.2,73,902.05
802,7.1,34,242.14
802,22.1,75,3752.28
806,11.6,63,1024.21
806,5.9,51,236.7
806,13.6,69,1505.38
806,12.4,77,1410.75
812,5.1,39,107.21
833,11.3,89,1236.94
837,18,82,2510.16
837,22.5,109,5113.84
901,15.3,93,1874.94
999,5.2,38,94.91
999,9.8,50,447.79
110,10.4,51,497.47
126,12.9,47,733.21
126,6.1,29,87.75
126,4.1,35,52.98
126,11.7,39,513.26
126,7.6,34,170.87
126,8.3,31,188.41
126,11.9,40,542.38
126,15,45,945.65
126,11.7,41,536.73
132,6.8,46,199.58
132,5.6,49,142.4
132,6,50,167.75
132,6.1,40,138.39
132,5.2,48,119.32
316,6.2,47,171.8
316,19.7,70,2080.24
316,20.8,75,2463.07
316,28.2,80,4696.79
316,11.7,60,691.3
316,15.3,60,1121.52
316,8.1,44,260.59
316,17.4,71,1669.78
370,1.2,24,3.71
400,5.9,39,134.84
400,13.8,72,1487.05
400,15.8,78,2094.18
400,18.5,96,3494.23
400,7.7,65,430.45
400,6.5,52,237.98
400,10.5,71,862.89
531,27.3,82,5120.11
531,18.8,75,2324.26
531,27.3,82,5120.11
531,19.2,65,2113.43
621,9.8,75,541.95
621,26.2,105,4752.52
621,6.1,45,123.1
621,24.5,95,3788.63
621,12.2,94,1010.12
621,12.8,70,831.3
621,9.6,98,684.29
621,11.5,80,777.58
621,12,94,980.2
621,10.6,99,833.26
621,14.7,92,1394.24
621,13.2,103,1274.47
621,10,92,693.1
621,12.8,107,1249.67
621,10.8,102,889.56
621,16,106,1873.35
621,17.1,74,1499.85
621,8.6,77,434.27
621,17.1,84,1694.48
621,7,48,176.03
621,12.7,75,875.23
621,16.5,99,1857.36
621,9.8,65,468.29
621,4.9,48,82.82
621,7.5,73,316.44
621,6.9,52,186.76
621,12.3,70,773.2
621,8.4,65,348.29
621,14.8,87,1337.79
693,1.7,19,5.95
762,7.7,40,199.49
762,1.2,14,2.4
802,11.9,79,1228.21
802,11.9,63,986.08
802,25.3,83,5374.86
802,8.3,52,457.88
802,9.7,59,674.14
802,2.1,27,13.55
802,1.8,22,9.34
802,17.8,76,2513.23
802,10.6,54,725.24
806,15.3,83,2251.17
806,12.1,68,1193.43
806,17.7,81,2897.26
806,8.7,60,571.5
806,6,53,254.14
806,13.2,67,1383.23
806,10.1,66,829.27
806,12.5,70,1304.28
806,15,88,2296.82
806,28.8,88,8024.53
806,5.7,44,190.05
806,13.2,71,1463.97
806,19.6,88,3817.55
806,9.3,60,646.71
806,26.5,95,7357.58
806,10.2,65,831.87
806,3.2,28,38.07
806,10,84,1035.53
806,2.3,24,17.1
812,5.3,47,143.25
812,6.4,57,253.44
832,5.3,42,129.88
833,10,73,825.43
833,15,90,2086.83
833,21,91,3961.38
835,17,74,2217.99
837,12.5,96,1460.54
837,18.9,86,2890.55
837,16.9,79,2142.58
837,14.5,91,1837.18
837,18.3,60,1906.31
837,9.7,49,454.73
837,8.6,61,451.58
901,5,49,127.48
901,6.1,46,173.01
901,10.9,51,569.94
901,7.2,46,235.96
901,7.3,53,280.05
901,6.6,37,159.59
901,7.8,43,255.82
901,6.8,43,197.66
901,7,50,243.99
901,5.8,50,171.98
901,7.3,54,285.47
901,6.7,51,229.57
901,9.8,51,466.56
901,5.7,48,159.42
901,6.2,47,182.45
901,6.1,49,184.93
901,7,50,243.99
901,8,59,370.17
901,5.3,33,92.07
901,6.1,41,153.15
901,7.3,42,220.45
901,6.7,47,210.9
999,12.8,63,885.17
999,10,37,342.54
999,5.5,24,60.51
999,7.1,33,154.27
68,2.7,23,14.92
68,5.1,38,106.01
110,11.1,60,668.41
110,9.1,56,413.61
110,10.8,58,611
110,10.3,54,516.1
110,8.7,52,348.86
110,8.7,51,341.99
110,8.7,48,321.4
110,12.6,59,851.99
132,6.2,39,139.56
316,24,76,3277.52
316,7.6,59,310.1
316,7.9,57,321.4
400,5.7,50,170.76
400,25.6,77,5285.12
400,5.3,51,148.37
400,20,83,3517.81
400,6.2,39,151.56
611,9.7,66,521.47
611,9.8,40,310.66
611,18.7,81,2282.41
611,27.6,77,4631.29
611,4.7,42,65.93
621,14,68,953.02
621,9.9,63,462.49
621,5.7,50,120.67
802,14.9,66,1566.36
802,20,72,2977.86
802,10.1,56,689.02
802,14.9,72,1704.35
802,6.4,44,258.37
802,17.2,68,2113.76
802,6.2,48,265.73
806,11.1,64,958.84
806,10.7,61,853.89
812,5.2,34,95.08
812,18.2,61,1944.05
812,15.2,60,1356.82
813,15.3,81,2139.87
822,12.6,65,1090.26
822,17.9,72,2320.01
822,14.8,67,1512.81
822,12.1,68,1057.11
822,14.1,72,1481.64
822,18.2,67,2233.41
822,12.5,64,1058.51
827,16,73,1861.8
827,11.5,69,982.61
827,13.2,64,1165.85
827,13,70,1232.58
831,10.7,69,818.81
833,8.2,53,418.73
833,8.1,52,401.87
833,5.7,41,168.93
835,9.6,43,449.74
835,5.9,38,152.18
835,10,45,509.29
835,11.7,62,935.8
835,12.1,47,764.49
837,16.8,67,1800.39
837,9.6,63,577.04
837,12.4,63,943.38
837,9.4,60,527.04
837,10.3,62,649.91
837,15.4,63,1432.14
837,9.2,65,549.09
837,11.6,45,591.13
837,7.6,58,336.85
837,17.7,64,1903.85
837,8,52,331.67
837,9.4,49,427.64
837,12.2,60,870.67
837,5,34,71.77
837,5.6,50,153.88
999,11.9,48,607.02
110,5.5,33,71.57
110,7.9,51,278.22
110,7.1,39,164.81
110,5.1,31,52.74
110,5,37,63.84
110,17.7,71,2027.77
110,6.8,47,183.26
110,18.2,79.1,2379.68
110,5.2,32,58.5
110,11.8,58,732.76
110,7.7,47,241.53
131,13.3,66,1011.15
131,6.5,40,127.67
131,5.7,34,73.47
131,8.3,40,226.79
131,5.5,29,52.47
131,5.7,31,64.66
131,6.7,39,133.53
131,7.4,38,164.62
131,7,42,161.56
131,5.4,37,70.57
131,5.4,40,78.52
540,8.5,65.4,452.67
802,9.3,58,616.3
802,8.4,56,500.57
802,13.8,63,1297.28
802,11.7,54,823.85
802,6.4,33,201.47
802,8.5,46,425.68
802,9.8,49,576.48
802,20.2,68.3,2883.71
970,34.3,83,8285.61
68,6.5,36,153.58
110,8.4,39,240.41
110,11.6,53,647.61
110,6.8,40,153.38
110,7.8,56,298.46
110,8.8,56,385.48
110,8.6,40,259.86
110,9.2,56,423.17
110,10.5,56,556.82
110,12.5,63,893.74
110,5,44,80.46
110,6.5,49,173.22
110,5.3,27,48.59
110,12.7,69,1008.94
131,5.1,54,99.85
131,6.3,30,82.56
131,15,73,1422.09
131,17.5,80,2118.92
131,14,76,1286.62
131,14,84,1418.34
131,19.5,94,3075.91
131,5,35,51.31
131,8.5,51,308.83
131,10.6,74,713.41
131,19,84,2619.8
131,11.9,70,854.52
131,5.1,28,38.08
131,10.5,38,361.87
131,8.2,60,338.67
131,6.9,49,185.75
131,9.2,68,490.46
131,14.3,67,1188.35
131,16.6,77,1836.5
131,8.2,56,315.07
131,11.9,55,674.81
131,15.3,75,1519.24
131,12.5,69,931.05
131,13.1,86,1269.68
131,7.4,47,208.19
131,8.9,58,389.51
131,17.7,80,2167.88
131,13.6,65,1042.39
131,12.7,70,975.13
131,10.5,69,652.84
131,21.4,80,3174.78
131,7.5,46,209.65
131,8.7,40,252
131,13.8,88,1441.9
131,8.2,47,261.97
131,14.4,77,1379.24
131,10.7,63,620.07
131,12,70,869.17
131,14.1,80,1372.01
131,14.3,79,1394.33
131,5.1,51,92.72
131,7.6,58,277.18
131,11.8,65,781.07
131,7.9,50,257.64
131,7.7,58,285.2
131,7,52,205.05
131,5.5,54,121.02
131,6.9,48,181.52
131,9.2,51,367.05
131,7.9,36,180.77
131,3,25,19.26
131,10.8,66,661.76
131,18.1,87,2458.39
131,5,27,33
131,9.8,58,476.53
131,9.5,71,547.18
131,12,86,1064.02
131,17.2,78,1997.19
131,14.4,84,1501.05
131,8.1,56,306.81
131,13.7,73,1184.24
131,11,41,430.15
131,4.3,40,46.07
131,7.7,57,279.98
131,5.1,51,92.72
131,21.4,90,3554.2
131,4.9,37,63.24
131,6.9,47,177.29
131,8.3,60,347.6
131,19.2,92,2920.54
131,10.6,74,713.41
131,13.5,82,1287.57
131,6.8,46,167.25
131,7.4,53,237.23
131,8.3,52,299.27
131,6.5,55,184.26
131,6.6,42,140.33
131,6.3,37,107.44
131,7.6,49,231.32
131,8.7,49,311.55
131,7.1,52,211.75
131,16.2,96,2165.16
131,3.6,41,29.95
131,6.2,41,116.86
131,11.7,65,767.63
131,7,46,178.96
131,16.9,76,1880.08
131,5.2,37,63.1
131,10,67,573.72
131,10.5,60,568.37
131,6.8,45,163.14
131,8.9,44,292.71
131,5.5,44,93.6
131,8.8,59,387.02
131,8,51,270.52
131,6.5,53,176.71
131,12,84,1039.67
131,9,49,336.51
131,6.1,49,138.87
131,6.3,39,114.54
131,7,51,200.7
131,5.2,47,87.75
131,5.4,54,115.59
311,8.2,63,388.55
311,6.4,59,243.24
316,16.4,67,1415.18
316,5.4,40,114.28
316,9.8,64,533.83
316,8.1,63,371.24
316,20.5,70,2242.98
316,23.5,97,3983.48
316,12,59,711.78
316,6.1,42,149.14
316,5.1,36,92.74
370,18.8,73,2100.84
370,10.1,67,621.92
400,9.3,65,622.77
400,7.9,62,430.34
400,5.5,46,141.51
